,city,statecode,date,sold,value,region
13314,"San Diego, CA",CA,2013-10-01,2940.0,442907.466492873,West
13315,"San Diego, CA",CA,2013-11-01,2477.0,447024.44405766594,West
13316,"San Diego, CA",CA,2013-12-01,2462.0,450193.2960183143,West
13317,"San Diego, CA",CA,2014-01-01,1976.0,452970.2757210061,West
13318,"San Diego, CA",CA,2014-02-01,2094.0,456357.62773088535,West
13319,"San Diego, CA",CA,2014-03-01,2537.0,459800.4064690705,West
13320,"San Diego, CA",CA,2014-04-01,3105.0,463595.846659669,West
13321,"San Diego, CA",CA,2014-05-01,3094.0,467051.39000981767,West
13322,"San Diego, CA",CA,2014-06-01,3156.0,470116.2803542192,West
13323,"San Diego, CA",CA,2014-07-01,2981.0,471225.3515281065,West
13324,"San Diego, CA",CA,2014-08-01,2854.0,471888.7945536299,West
13325,"San Diego, CA",CA,2014-09-01,2816.0,473362.1549882679,West
13326,"San Diego, CA",CA,2014-10-01,2830.0,476530.47517269786,West
13327,"San Diego, CA",CA,2014-11-01,2241.0,480479.59107460687,West
13328,"San Diego, CA",CA,2014-12-01,2700.0,484412.4140625811,West
13329,"San Diego, CA",CA,2015-01-01,1940.0,488908.90961617767,West
13330,"San Diego, CA",CA,2015-02-01,2212.0,493819.6331555611,West
13331,"San Diego, CA",CA,2015-03-01,2938.0,498225.5026624421,West
13332,"San Diego, CA",CA,2015-04-01,3558.0,501589.6286083858,West
13333,"San Diego, CA",CA,2015-05-01,3297.0,504536.0438332572,West
13334,"San Diego, CA",CA,2015-06-01,3942.0,507877.6663662226,West
13335,"San Diego, CA",CA,2015-07-01,3766.0,510669.9738693638,West
13336,"San Diego, CA",CA,2015-08-01,3296.0,513632.37871478446,West
13337,"San Diego, CA",CA,2015-09-01,3114.0,517079.8300489411,West
13338,"San Diego, CA",CA,2015-10-01,2828.0,522088.12138689496,West
13339,"San Diego, CA",CA,2015-11-01,2296.0,527325.8152700827,West
13340,"San Diego, CA",CA,2015-12-01,2974.0,532211.3861341847,West
13341,"San Diego, CA",CA,2016-01-01,2028.0,537274.3702206413,West
13342,"San Diego, CA",CA,2016-02-01,2249.0,541957.6010717329,West
13343,"San Diego, CA",CA,2016-03-01,3096.0,545549.590622501,West
13344,"San Diego, CA",CA,2016-04-01,3460.0,547810.4526296683,West
13345,"San Diego, CA",CA,2016-05-01,3521.0,549264.2253756783,West
13346,"San Diego, CA",CA,2016-06-01,3759.0,551305.5179696033,West
13347,"San Diego, CA",CA,2016-07-01,3359.0,552840.3868600371,West
13348,"San Diego, CA",CA,2016-08-01,3553.0,554837.028891036,West
13349,"San Diego, CA",CA,2016-09-01,3252.0,556510.7679271235,West
13350,"San Diego, CA",CA,2016-10-01,3109.0,559978.3454638413,West
13351,"San Diego, CA",CA,2016-11-01,2890.0,563842.5909714769,West
13352,"San Diego, CA",CA,2016-12-01,2777.0,569272.8932488705,West
13353,"San Diego, CA",CA,2017-01-01,2167.0,574290.0907160366,West
13354,"San Diego, CA",CA,2017-02-01,2249.0,579317.9009590051,West
13355,"San Diego, CA",CA,2017-03-01,3183.0,582865.3145014525,West
13356,"San Diego, CA",CA,2017-04-01,3123.0,586611.6503110913,West
13357,"San Diego, CA",CA,2017-05-01,3627.0,589732.9056289283,West
13358,"San Diego, CA",CA,2017-06-01,3774.0,593681.5222216131,West
13359,"San Diego, CA",CA,2017-07-01,3284.0,596363.7994546405,West
13360,"San Diego, CA",CA,2017-08-01,3529.0,599860.1424055087,West
13361,"San Diego, CA",CA,2017-09-01,2984.0,603222.885490524,West
13362,"San Diego, CA",CA,2017-10-01,3100.0,608078.7416370246,West
13363,"San Diego, CA",CA,2017-11-01,2757.0,612357.5327127384,West
13364,"San Diego, CA",CA,2017-12-01,2603.0,617142.3127371144,West
13365,"San Diego, CA",CA,2018-01-01,2228.0,621156.5554191967,West
13366,"San Diego, CA",CA,2018-02-01,2336.0,624613.6431376571,West
13367,"San Diego, CA",CA,2018-03-01,2952.0,626921.6888611765,West
13368,"San Diego, CA",CA,2018-04-01,3208.0,628977.3215080979,West
13369,"San Diego, CA",CA,2018-05-01,3473.0,631682.072069937,West
13370,"San Diego, CA",CA,2018-06-01,3471.0,633882.8980808578,West
13371,"San Diego, CA",CA,2018-07-01,3314.0,635721.3673929111,West
13372,"San Diego, CA",CA,2018-08-01,3368.0,637123.8430751206,West
13373,"San Diego, CA",CA,2018-09-01,2549.0,638384.5138140641,West
13374,"San Diego, CA",CA,2018-10-01,2776.0,639699.1367388255,West
13375,"San Diego, CA",CA,2018-11-01,2461.0,640331.9855113748,West
13376,"San Diego, CA",CA,2018-12-01,2248.0,639862.0834570273,West
13377,"San Diego, CA",CA,2019-01-01,1703.0,638634.0867949646,West
13378,"San Diego, CA",CA,2019-02-01,2068.0,637204.1991798443,West
13379,"San Diego, CA",CA,2019-03-01,2681.0,637045.4597938958,West
13380,"San Diego, CA",CA,2019-04-01,3171.0,637823.2853852995,West
13381,"San Diego, CA",CA,2019-05-01,3336.0,638458.6541252622,West
13382,"San Diego, CA",CA,2019-06-01,3073.0,639114.2097283563,West
13383,"San Diego, CA",CA,2019-07-01,3330.0,639372.935236211,West
13384,"San Diego, CA",CA,2019-08-01,3221.0,640428.6321947238,West
13385,"San Diego, CA",CA,2019-09-01,2887.0,641170.4041677177,West
13386,"San Diego, CA",CA,2019-10-01,2942.0,642547.6230605623,West
13387,"San Diego, CA",CA,2019-11-01,2633.0,644956.0306279416,West
13388,"San Diego, CA",CA,2019-12-01,2685.0,648544.6864764559,West
13389,"San Diego, CA",CA,2020-01-01,2193.0,652894.9417151712,West
13390,"San Diego, CA",CA,2020-02-01,2325.0,657937.1993809883,West
13391,"San Diego, CA",CA,2020-03-01,2884.0,663633.6323125154,West
13392,"San Diego, CA",CA,2020-04-01,2354.0,669405.6042130949,West
13393,"San Diego, CA",CA,2020-05-01,1942.0,672469.2440460699,West
13394,"San Diego, CA",CA,2020-06-01,3057.0,674003.5676920265,West
13395,"San Diego, CA",CA,2020-07-01,3776.0,675829.0351544527,West
13396,"San Diego, CA",CA,2020-08-01,3594.0,681112.6734075702,West
13397,"San Diego, CA",CA,2020-09-01,3843.0,689697.820366467,West
13398,"San Diego, CA",CA,2020-10-01,3736.0,700156.0356936767,West
13399,"San Diego, CA",CA,2020-11-01,3383.0,712750.613356634,West
13400,"San Diego, CA",CA,2020-12-01,3520.0,725821.2600350393,West
13401,"San Diego, CA",CA,2021-01-01,2359.0,738787.5564061339,West
13402,"San Diego, CA",CA,2021-02-01,2633.0,750852.6698169117,West
13403,"San Diego, CA",CA,2021-03-01,3325.0,763264.1735082217,West
13404,"San Diego, CA",CA,2021-04-01,3832.0,777206.0531408676,West
13405,"San Diego, CA",CA,2021-05-01,3563.0,792981.4098171173,West
13406,"San Diego, CA",CA,2021-06-01,4012.0,808648.603348653,West
13407,"San Diego, CA",CA,2021-07-01,3898.0,821332.5028465012,West
13408,"San Diego, CA",CA,2021-08-01,3686.0,828135.7236484796,West
13409,"San Diego, CA",CA,2021-09-01,3605.0,830741.2947137188,West
13410,"San Diego, CA",CA,2021-10-01,3198.0,833093.1014428303,West
13411,"San Diego, CA",CA,2021-11-01,3053.0,838685.0490016605,West
13412,"San Diego, CA",CA,2021-12-01,3179.0,847542.9451247946,West
13413,"San Diego, CA",CA,2022-01-01,2200.0,863942.3422321122,West
13414,"San Diego, CA",CA,2022-02-01,2414.0,886722.6505544382,West
13415,"San Diego, CA",CA,2022-03-01,3060.0,915027.6364236958,West
13416,"San Diego, CA",CA,2022-04-01,3043.0,940267.0238576368,West
13417,"San Diego, CA",CA,2022-05-01,2943.0,959002.79960536,West
13418,"San Diego, CA",CA,2022-06-01,2679.0,969091.789931528,West
13419,"San Diego, CA",CA,2022-07-01,2188.0,969184.3071352764,West
13420,"San Diego, CA",CA,2022-08-01,2505.0,960711.763210858,West
13421,"San Diego, CA",CA,2022-09-01,2243.0,947085.0412833872,West
13422,"San Diego, CA",CA,2022-10-01,1866.0,934807.6498300092,West
13423,"San Diego, CA",CA,2022-11-01,1617.0,925466.250547424,West
13424,"San Diego, CA",CA,2022-12-01,1602.0,917455.8598269628,West
13425,"San Francisco, CA",CA,2008-02-01,2433.0,587470.8413202561,West
13426,"San Francisco, CA",CA,2008-03-01,3157.0,582336.523582757,West
13427,"San Francisco, CA",CA,2008-04-01,3991.0,576695.0094422114,West
13428,"San Francisco, CA",CA,2008-05-01,4428.0,569631.9488097483,West
13429,"San Francisco, CA",CA,2008-06-01,4681.0,562532.8365582088,West
13430,"San Francisco, CA",CA,2008-07-01,5337.0,554692.5291659841,West
13431,"San Francisco, CA",CA,2008-08-01,5136.0,546090.0958238224,West
13432,"San Francisco, CA",CA,2008-09-01,4850.0,537081.3165439569,West
13433,"San Francisco, CA",CA,2008-10-01,5189.0,528617.4064178682,West
13434,"San Francisco, CA",CA,2008-11-01,3831.0,519999.38091066526,West
13435,"San Francisco, CA",CA,2008-12-01,4447.0,512950.4120903823,West
13436,"San Francisco, CA",CA,2009-01-01,3278.0,504183.0597154918,West
13437,"San Francisco, CA",CA,2009-02-01,3304.0,497302.0015230356,West
13438,"San Francisco, CA",CA,2009-03-01,4100.0,491077.1481454635,West
13439,"San Francisco, CA",CA,2009-04-01,4545.0,485752.3429822418,West
13440,"San Francisco, CA",CA,2009-05-01,4973.0,480619.5910744928,West
13441,"San Francisco, CA",CA,2009-06-01,5509.0,477503.5336481184,West
13442,"San Francisco, CA",CA,2009-07-01,5985.0,475277.7573063855,West
13443,"San Francisco, CA",CA,2009-08-01,5169.0,471477.8694322172,West
13444,"San Francisco, CA",CA,2009-09-01,5155.0,466171.4560626738,West
13445,"San Francisco, CA",CA,2009-10-01,5630.0,464157.4410142061,West
13446,"San Francisco, CA",CA,2009-11-01,4922.0,466555.5105594285,West
13447,"San Francisco, CA",CA,2009-12-01,5227.0,472055.4395976625,West
13448,"San Francisco, CA",CA,2010-01-01,3473.0,477399.44527252,West
13449,"San Francisco, CA",CA,2010-02-01,3441.0,480826.4661438602,West
13450,"San Francisco, CA",CA,2010-03-01,5016.0,482359.29560374754,West
13451,"San Francisco, CA",CA,2010-04-01,5487.0,483044.7363706673,West
13452,"San Francisco, CA",CA,2010-05-01,6131.0,484267.4777692315,West
13453,"San Francisco, CA",CA,2010-06-01,6101.0,484317.4607827328,West
13454,"San Francisco, CA",CA,2010-07-01,5093.0,482341.3604258828,West
13455,"San Francisco, CA",CA,2010-08-01,4828.0,480211.5348972706,West
13456,"San Francisco, CA",CA,2010-09-01,4673.0,477199.5586595964,West
13457,"San Francisco, CA",CA,2010-10-01,4543.0,474624.1971159124,West
13458,"San Francisco, CA",CA,2010-11-01,4333.0,471178.55263122753,West
13459,"San Francisco, CA",CA,2010-12-01,4899.0,467607.6024453196,West
13460,"San Francisco, CA",CA,2011-01-01,3454.0,464414.8757926347,West
13461,"San Francisco, CA",CA,2011-02-01,3557.0,460926.4136924657,West
13462,"San Francisco, CA",CA,2011-03-01,5008.0,458375.1767076743,West
13463,"San Francisco, CA",CA,2011-04-01,4995.0,455655.0129738228,West
13464,"San Francisco, CA",CA,2011-05-01,5341.0,452335.9136288159,West
13465,"San Francisco, CA",CA,2011-06-01,6150.0,448110.670659139,West
13466,"San Francisco, CA",CA,2011-07-01,5317.0,445455.1982536728,West
13467,"San Francisco, CA",CA,2011-08-01,5677.0,442207.6391090984,West
13468,"San Francisco, CA",CA,2011-09-01,5181.0,440322.14440674224,West
13469,"San Francisco, CA",CA,2011-10-01,4787.0,437525.0856955268,West
13470,"San Francisco, CA",CA,2011-11-01,4842.0,435858.17280978855,West
13471,"San Francisco, CA",CA,2011-12-01,5237.0,434554.52857082017,West
13472,"San Francisco, CA",CA,2012-01-01,3855.0,432781.4856225716,West
13473,"San Francisco, CA",CA,2012-02-01,4192.0,432091.9857889596,West
13474,"San Francisco, CA",CA,2012-03-01,5718.0,431438.6821577854,West
13475,"San Francisco, CA",CA,2012-04-01,5876.0,432670.8200967002,West
13476,"San Francisco, CA",CA,2012-05-01,6388.0,435256.15228936775,West
13477,"San Francisco, CA",CA,2012-06-01,6617.0,439345.12582424906,West
13478,"San Francisco, CA",CA,2012-07-01,6267.0,444248.18564602704,West
13479,"San Francisco, CA",CA,2012-08-01,6439.0,450861.6688878583,West
13480,"San Francisco, CA",CA,2012-09-01,5182.0,458736.6890921225,West
13481,"San Francisco, CA",CA,2012-10-01,5932.0,467279.3105992528,West
13482,"San Francisco, CA",CA,2012-11-01,5642.0,475800.7581413336,West
13483,"San Francisco, CA",CA,2012-12-01,5425.0,484257.01070047024,West
13484,"San Francisco, CA",CA,2013-01-01,3942.0,492900.1340372521,West
13485,"San Francisco, CA",CA,2013-02-01,4214.0,501074.19162349735,West
13486,"San Francisco, CA",CA,2013-03-01,5644.0,508860.6891457141,West
13487,"San Francisco, CA",CA,2013-04-01,6145.0,517375.8512912095,West
13488,"San Francisco, CA",CA,2013-05-01,6833.0,527575.2192839264,West
13489,"San Francisco, CA",CA,2013-06-01,6620.0,538310.6930849908,West
13490,"San Francisco, CA",CA,2013-07-01,6939.0,547512.5084583965,West
13491,"San Francisco, CA",CA,2013-08-01,6868.0,554572.509921109,West
13492,"San Francisco, CA",CA,2013-09-01,5665.0,561134.3305904836,West
13493,"San Francisco, CA",CA,2013-10-01,6106.0,567494.076557997,West
13494,"San Francisco, CA",CA,2013-11-01,5375.0,573308.0223789475,West
13495,"San Francisco, CA",CA,2013-12-01,5052.0,578600.1277954753,West
13496,"San Francisco, CA",CA,2014-01-01,3707.0,583814.0235836568,West
13497,"San Francisco, CA",CA,2014-02-01,3934.0,589123.2641937217,West
13498,"San Francisco, CA",CA,2014-03-01,5059.0,594510.3438613632,West
13499,"San Francisco, CA",CA,2014-04-01,6216.0,601151.1128799416,West
13500,"San Francisco, CA",CA,2014-05-01,6711.0,608304.2390118936,West
13501,"San Francisco, CA",CA,2014-06-01,6624.0,614024.0259686998,West
13502,"San Francisco, CA",CA,2014-07-01,6999.0,617111.7414671369,West
13503,"San Francisco, CA",CA,2014-08-01,6410.0,619501.5274951882,West
13504,"San Francisco, CA",CA,2014-09-01,5808.0,623846.0068717649,West
13505,"San Francisco, CA",CA,2014-10-01,6407.0,629448.0742556467,West
13506,"San Francisco, CA",CA,2014-11-01,4902.0,636258.1944056102,West
13507,"San Francisco, CA",CA,2014-12-01,5173.0,643139.4684939974,West
13508,"San Francisco, CA",CA,2015-01-01,3415.0,651377.8394532356,West
13509,"San Francisco, CA",CA,2015-02-01,3695.0,660337.5224254769,West
13510,"San Francisco, CA",CA,2015-03-01,5542.0,669227.2029718565,West
13511,"San Francisco, CA",CA,2015-04-01,6544.0,677673.9206583853,West
13512,"San Francisco, CA",CA,2015-05-01,6705.0,686202.1299101529,West
13513,"San Francisco, CA",CA,2015-06-01,7761.0,694201.7873344214,West
13514,"San Francisco, CA",CA,2015-07-01,7618.0,701051.5199569172,West
13515,"San Francisco, CA",CA,2015-08-01,6576.0,707572.4611726602,West
13516,"San Francisco, CA",CA,2015-09-01,6426.0,715205.5539287627,West
13517,"San Francisco, CA",CA,2015-10-01,6220.0,723783.9805540912,West
13518,"San Francisco, CA",CA,2015-11-01,4909.0,731640.6973993732,West
13519,"San Francisco, CA",CA,2015-12-01,6009.0,738890.6605639538,West
13520,"San Francisco, CA",CA,2016-01-01,3746.0,747607.3171585546,West
13521,"San Francisco, CA",CA,2016-02-01,3639.0,757082.9394712979,West
13522,"San Francisco, CA",CA,2016-03-01,5403.0,764873.1879561724,West
13523,"San Francisco, CA",CA,2016-04-01,6108.0,769483.4772761372,West
13524,"San Francisco, CA",CA,2016-05-01,6492.0,770649.9737714519,West
13525,"San Francisco, CA",CA,2016-06-01,7285.0,770380.9646147875,West
13526,"San Francisco, CA",CA,2016-07-01,6420.0,768253.0282685487,West
13527,"San Francisco, CA",CA,2016-08-01,6704.0,767095.1437955634,West
13528,"San Francisco, CA",CA,2016-09-01,6125.0,766474.179025523,West
13529,"San Francisco, CA",CA,2016-10-01,5812.0,768191.3214295333,West
13530,"San Francisco, CA",CA,2016-11-01,5857.0,771226.817436888,West
13531,"San Francisco, CA",CA,2016-12-01,5285.0,777059.9594354994,West
13532,"San Francisco, CA",CA,2017-01-01,3815.0,784246.4149511697,West
13533,"San Francisco, CA",CA,2017-02-01,3581.0,791667.3106979871,West
13534,"San Francisco, CA",CA,2017-03-01,5779.0,797531.1120385452,West
13535,"San Francisco, CA",CA,2017-04-01,5684.0,803200.8348976102,West
13536,"San Francisco, CA",CA,2017-05-01,6839.0,808204.5962353548,West
13537,"San Francisco, CA",CA,2017-06-01,7782.0,814008.6927118032,West
13538,"San Francisco, CA",CA,2017-07-01,6370.0,818278.458087184,West
13539,"San Francisco, CA",CA,2017-08-01,6969.0,822510.9669127268,West
13540,"San Francisco, CA",CA,2017-09-01,5938.0,828032.2078551952,West
13541,"San Francisco, CA",CA,2017-10-01,4389.0,836022.051232675,West
13542,"San Francisco, CA",CA,2017-11-01,3952.0,845691.3261237908,West
13543,"San Francisco, CA",CA,2017-12-01,3388.0,856803.1111413296,West
13544,"San Francisco, CA",CA,2018-01-01,2314.0,869174.7062979275,West
13545,"San Francisco, CA",CA,2018-02-01,2553.0,881011.0164596246,West
13546,"San Francisco, CA",CA,2018-03-01,3926.0,891137.2414707345,West
13547,"San Francisco, CA",CA,2018-04-01,4131.0,899907.5371898968,West
13548,"San Francisco, CA",CA,2018-05-01,4611.0,909676.3299195966,West
13549,"San Francisco, CA",CA,2018-06-01,4734.0,918293.779927328,West
13550,"San Francisco, CA",CA,2018-07-01,4264.0,922928.953859293,West
13551,"San Francisco, CA",CA,2018-08-01,4141.0,924987.827586282,West
13552,"San Francisco, CA",CA,2018-09-01,3199.0,925819.7753958112,West
13553,"San Francisco, CA",CA,2018-10-01,3851.0,928003.0518756504,West
13554,"San Francisco, CA",CA,2018-11-01,3333.0,928893.3425325416,West
13555,"San Francisco, CA",CA,2018-12-01,2725.0,927698.0360351304,West
13556,"San Francisco, CA",CA,2019-01-01,2056.0,924704.4509548536,West
13557,"San Francisco, CA",CA,2019-02-01,2368.0,920151.4793467404,West
13558,"San Francisco, CA",CA,2019-03-01,3373.0,916331.7968153538,West
13559,"San Francisco, CA",CA,2019-04-01,4005.0,913766.670363048,West
13560,"San Francisco, CA",CA,2019-05-01,4753.0,912433.6438211724,West
13561,"San Francisco, CA",CA,2019-06-01,4074.0,912762.7053329566,West
13562,"San Francisco, CA",CA,2019-07-01,4071.0,914470.745863124,West
13563,"San Francisco, CA",CA,2019-08-01,3992.0,917506.8068612115,West
13564,"San Francisco, CA",CA,2019-09-01,3307.0,920040.503550468,West
13565,"San Francisco, CA",CA,2019-10-01,4012.0,921750.35495794,West
13566,"San Francisco, CA",CA,2019-11-01,3268.0,923902.219262734,West
13567,"San Francisco, CA",CA,2019-12-01,3272.0,926458.8722668611,West
13568,"San Francisco, CA",CA,2020-01-01,2224.0,930236.9988851828,West
13569,"San Francisco, CA",CA,2020-02-01,2475.0,935626.1909667508,West
13570,"San Francisco, CA",CA,2020-03-01,3273.0,943037.8361801883,West
13571,"San Francisco, CA",CA,2020-04-01,2398.0,949457.2653803187,West
13572,"San Francisco, CA",CA,2020-05-01,2127.0,950117.2216399554,West
13573,"San Francisco, CA",CA,2020-06-01,3506.0,946511.395781743,West
13574,"San Francisco, CA",CA,2020-07-01,4433.0,945057.5851949772,West
13575,"San Francisco, CA",CA,2020-08-01,4377.0,950943.9189297037,West
13576,"San Francisco, CA",CA,2020-09-01,4569.0,963616.51131059,West
13577,"San Francisco, CA",CA,2020-10-01,4709.0,978506.5009591244,West
13578,"San Francisco, CA",CA,2020-11-01,4528.0,994913.1556123068,West
13579,"San Francisco, CA",CA,2020-12-01,4616.0,1010695.5926316866,West
13580,"San Francisco, CA",CA,2021-01-01,3110.0,1025699.6702930214,West
13581,"San Francisco, CA",CA,2021-02-01,3240.0,1039991.563626376,West
13582,"San Francisco, CA",CA,2021-03-01,4823.0,1056066.2775821297,West
13583,"San Francisco, CA",CA,2021-04-01,5490.0,1075378.283898781,West
13584,"San Francisco, CA",CA,2021-05-01,5114.0,1097078.472041084,West
13585,"San Francisco, CA",CA,2021-06-01,5625.0,1118548.643678215,West
13586,"San Francisco, CA",CA,2021-07-01,5040.0,1136095.405215646,West
13587,"San Francisco, CA",CA,2021-08-01,4799.0,1145124.9511636272,West
13588,"San Francisco, CA",CA,2021-09-01,4450.0,1147856.000578515,West
13589,"San Francisco, CA",CA,2021-10-01,4477.0,1149722.090864824,West
13590,"San Francisco, CA",CA,2021-11-01,4461.0,1155924.5834222652,West
13591,"San Francisco, CA",CA,2021-12-01,3772.0,1165574.8927400855,West
13592,"San Francisco, CA",CA,2022-01-01,2441.0,1184398.823050908,West
13593,"San Francisco, CA",CA,2022-02-01,2707.0,1212835.786453679,West
13594,"San Francisco, CA",CA,2022-03-01,4377.0,1248393.570985011,West
13595,"San Francisco, CA",CA,2022-04-01,4343.0,1276915.889903871,West
13596,"San Francisco, CA",CA,2022-05-01,4348.0,1293000.2317341466,West
13597,"San Francisco, CA",CA,2022-06-01,3821.0,1294212.6663249542,West
13598,"San Francisco, CA",CA,2022-07-01,3026.0,1283062.7395134473,West
13599,"San Francisco, CA",CA,2022-08-01,3270.0,1262198.4985859967,West
13600,"San Francisco, CA",CA,2022-09-01,3094.0,1238319.731800029,West
13601,"San Francisco, CA",CA,2022-10-01,2775.0,1218846.131065821,West
13602,"San Francisco, CA",CA,2022-11-01,2401.0,1204439.2260074827,West
13603,"San Francisco, CA",CA,2022-12-01,2059.0,1191692.9798958695,West
13604,"San Jose, CA",CA,2008-02-01,652.0,714539.7082233607,West
13605,"San Jose, CA",CA,2008-03-01,823.0,702185.0184857716,West
13606,"San Jose, CA",CA,2008-04-01,964.0,692645.7136940665,West
13607,"San Jose, CA",CA,2008-05-01,1119.0,684995.0069301572,West
13608,"San Jose, CA",CA,2008-06-01,1194.0,676159.8110287752,West
13609,"San Jose, CA",CA,2008-07-01,1238.0,665233.9649146182,West
13610,"San Jose, CA",CA,2008-08-01,1215.0,654419.4236516837,West
13611,"San Jose, CA",CA,2008-09-01,1113.0,642175.2420380834,West
13612,"San Jose, CA",CA,2008-10-01,989.0,631383.6756215465,West
13613,"San Jose, CA",CA,2008-11-01,699.0,615862.4632356834,West
13614,"San Jose, CA",CA,2008-12-01,782.0,606373.4092757084,West
13615,"San Jose, CA",CA,2009-01-01,583.0,591929.0088309535,West
13616,"San Jose, CA",CA,2009-02-01,618.0,584528.8593208528,West
13617,"San Jose, CA",CA,2009-03-01,776.0,572069.23031391,West
13618,"San Jose, CA",CA,2009-04-01,917.0,565276.8801873876,West
13619,"San Jose, CA",CA,2009-05-01,1083.0,558865.5164038037,West
13620,"San Jose, CA",CA,2009-06-01,1336.0,557160.8901319196,West
13621,"San Jose, CA",CA,2009-07-01,1440.0,556169.655109118,West
13622,"San Jose, CA",CA,2009-08-01,1247.0,553356.7896316665,West
13623,"San Jose, CA",CA,2009-09-01,1360.0,550727.4505238874,West
13624,"San Jose, CA",CA,2009-10-01,1388.0,551030.7131022847,West
13625,"San Jose, CA",CA,2009-11-01,1264.0,557601.147035204,West
13626,"San Jose, CA",CA,2009-12-01,1347.0,562261.3696473311,West
13627,"San Jose, CA",CA,2010-01-01,860.0,567796.0320560727,West
13628,"San Jose, CA",CA,2010-02-01,887.0,570101.4518830278,West
13629,"San Jose, CA",CA,2010-03-01,1288.0,579463.1097299452,West
13630,"San Jose, CA",CA,2010-04-01,1431.0,583818.776693558,West
13631,"San Jose, CA",CA,2010-05-01,1748.0,586111.3641206009,West
13632,"San Jose, CA",CA,2010-06-01,1580.0,580697.4160274826,West
13633,"San Jose, CA",CA,2010-07-01,1367.0,573860.4843950021,West
13634,"San Jose, CA",CA,2010-08-01,1257.0,569558.3571326481,West
13635,"San Jose, CA",CA,2010-09-01,1188.0,567897.7072552702,West
13636,"San Jose, CA",CA,2010-10-01,1117.0,566936.1919015503,West
13637,"San Jose, CA",CA,2010-11-01,1202.0,563370.5967815215,West
13638,"San Jose, CA",CA,2010-12-01,1299.0,558017.6554914924,West
13639,"San Jose, CA",CA,2011-01-01,848.0,555253.0105297106,West
13640,"San Jose, CA",CA,2011-02-01,901.0,551401.5431895646,West
13641,"San Jose, CA",CA,2011-03-01,1337.0,549415.5831989975,West
13642,"San Jose, CA",CA,2011-04-01,1427.0,546695.226750079,West
13643,"San Jose, CA",CA,2011-05-01,1447.0,542382.4075308413,West
13644,"San Jose, CA",CA,2011-06-01,1548.0,542089.1528569354,West
13645,"San Jose, CA",CA,2011-07-01,1327.0,541232.6646408585,West
13646,"San Jose, CA",CA,2011-08-01,1456.0,542846.2425104792,West
13647,"San Jose, CA",CA,2011-09-01,1312.0,537859.8638297032,West
13648,"San Jose, CA",CA,2011-10-01,1205.0,531753.6545513505,West
13649,"San Jose, CA",CA,2011-11-01,1209.0,530690.6062234534,West
13650,"San Jose, CA",CA,2011-12-01,1255.0,530375.8447740541,West
13651,"San Jose, CA",CA,2012-01-01,968.0,531632.0585725516,West
13652,"San Jose, CA",CA,2012-02-01,1060.0,532388.026399952,West
13653,"San Jose, CA",CA,2012-03-01,1451.0,537780.5262156576,West
13654,"San Jose, CA",CA,2012-04-01,1622.0,546070.6895726915,West
13655,"San Jose, CA",CA,2012-05-01,1843.0,553552.2773655724,West
13656,"San Jose, CA",CA,2012-06-01,1670.0,561139.8700890896,West
13657,"San Jose, CA",CA,2012-07-01,1560.0,571754.5087023118,West
13658,"San Jose, CA",CA,2012-08-01,1629.0,586180.9959159432,West
13659,"San Jose, CA",CA,2012-09-01,1415.0,602850.7576201934,West
13660,"San Jose, CA",CA,2012-10-01,1565.0,619692.456024702,West
13661,"San Jose, CA",CA,2012-11-01,1482.0,636153.5947020375,West
13662,"San Jose, CA",CA,2012-12-01,1539.0,651934.0424752152,West
13663,"San Jose, CA",CA,2013-01-01,980.0,664885.6394014183,West
13664,"San Jose, CA",CA,2013-02-01,1084.0,673050.2242236217,West
13665,"San Jose, CA",CA,2013-03-01,1505.0,676540.3751086467,West
13666,"San Jose, CA",CA,2013-04-01,1684.0,678511.3453230638,West
13667,"San Jose, CA",CA,2013-05-01,1844.0,681692.9455212078,West
13668,"San Jose, CA",CA,2013-06-01,1687.0,687426.0762177032,West
13669,"San Jose, CA",CA,2013-07-01,1875.0,696458.0095876857,West
13670,"San Jose, CA",CA,2013-08-01,1824.0,706562.4068128526,West
13671,"San Jose, CA",CA,2013-09-01,1567.0,717485.7590108108,West
13672,"San Jose, CA",CA,2013-10-01,1618.0,727870.4761866424,West
13673,"San Jose, CA",CA,2013-11-01,1316.0,738696.1545499595,West
13674,"San Jose, CA",CA,2013-12-01,1297.0,749641.9318746366,West
13675,"San Jose, CA",CA,2014-01-01,962.0,758499.3600777312,West
13676,"San Jose, CA",CA,2014-02-01,1031.0,764089.3319677521,West
13677,"San Jose, CA",CA,2014-03-01,1330.0,766576.258944923,West
13678,"San Jose, CA",CA,2014-04-01,1681.0,768179.0416692575,West
13679,"San Jose, CA",CA,2014-05-01,1787.0,769911.5813211757,West
13680,"San Jose, CA",CA,2014-06-01,1704.0,771533.9459784752,West
13681,"San Jose, CA",CA,2014-07-01,1743.0,775447.0036494518,West
13682,"San Jose, CA",CA,2014-08-01,1529.0,781701.4765243097,West
13683,"San Jose, CA",CA,2014-09-01,1484.0,791792.8959128439,West
13684,"San Jose, CA",CA,2014-10-01,1574.0,803587.4655085715,West
13685,"San Jose, CA",CA,2014-11-01,1185.0,818303.4676423864,West
13686,"San Jose, CA",CA,2014-12-01,1265.0,833369.1399505456,West
13687,"San Jose, CA",CA,2015-01-01,874.0,847117.275937621,West
